Composition,Mean_rad,delta,Tm,D_Tm,Hmix,Sigma_Hmix,Sid,Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus,D_Bulk,BCC%,ifBCC
Al62Co122Cr82Fe62Ni104,1.2739583333333333,0.0508457898978444,1722.9748611111108,361.6563241698087,-10.801440329218106,5.228295158974543,1.5725393313241562,1.799537037037037,0.1172634281914904,7.666666666666666,2.3412563895228304,159.8425925925926,35.160389654920934,0.0,0
Al62Co122Cr82Fe82Ni84,1.273726851851852,0.0509400892097138,1726.8174537037034,362.1299291722692,-10.369341563786008,5.075476305671631,1.5849453405949694,1.7958333333333334,0.1149567148812816,7.574074074074074,2.286043418885903,159.37962962962962,34.95717422064397,100.0,1
Al62Co142Cr102Fe42Ni84,1.274560185185185,0.0506178887824661,1741.910046296296,373.9528270414768,-10.90860768175583,5.045065073890277,1.5301669399156146,1.790277777777778,0.1194079401582637,7.527777777777778,2.327207567392388,159.37962962962962,35.089361475406115,98.61111111111111,1
Al62Co142Cr102Fe62Ni64,1.2743287037037037,0.0507141357353536,1745.752638888889,374.2164951441126,-10.433641975308642,4.896070227838273,1.546648157190904,1.786574074074074,0.1168503477628149,7.435185185185185,2.2659849797978384,158.91666666666666,34.87958784372528,100.0,1
Al62Co142Cr122Fe42Ni64,1.274699074074074,0.0505665344544392,1762.8359722222222,385.0703569454923,-10.701131687242796,4.794230072835425,1.5109001650669054,1.7787037037037037,0.1193585680379098,7.3425925925925934,2.28182041133275,158.4537037037037,34.795669233306754,100.0,1
Al62Co142Cr122Fe62Ni44,1.2744675925925926,0.0506632310529695,1766.6785648148148,385.11768145314704,-10.157578875171469,4.61982047483801,1.5126686038116306,1.7749999999999997,0.1164323042865745,7.25,2.211606588818116,157.99074074074076,34.571717023743865,100.0,1
Al62Co142Cr122Fe82Ni24,1.2742361111111111,0.0507591617014589,1770.5211574074074,385.1266626733355,-9.579732510288066,4.392434540036448,1.4773963944625097,1.771296296296296,0.1133095775151109,7.157407407407408,2.135077572695337,157.52777777777777,34.34006361577978,100.0,1
Al62Co142Cr142Fe22Ni64,1.2750694444444444,0.0504169955096352,1779.9193055555556,394.88820418285286,-10.95147462277092,4.629910525409063,1.444562931900463,1.770833333333333,0.1213055905401572,7.25,2.2938121270221923,157.99074074074073,34.70537245483876,99.07407407407408,1
Al62Co142Cr22Fe102Ni104,1.2733101851851851,0.0511017816322995,1669.7341203703704,315.8512703674702,-9.833504801097396,5.284581132283206,1.4795908926613417,1.825462962962963,0.1037302793328934,7.990740740740741,2.2546058634385084,161.69444444444446,35.513158316041775,98.14814814814817,1
Al62Co142Cr22Fe122Ni84,1.2730787037037037,0.0511939846942762,1673.576712962963,317.03939618764844,-9.530006858710564,5.0944835244861055,1.4714536285534776,1.821759259259259,0.102060518572576,7.898148148148149,2.2108311442583077,161.23148148148147,35.336243717003015,96.99074074074076,1
Al62Co142Cr22Fe142Ni64,1.2728472222222225,0.0512854423196873,1677.4193055555556,318.1766827434835,-9.19221536351166,4.866267897219399,1.444562931900463,1.8180555555555555,0.100226210194123,7.805555555555555,2.162210517268764,160.7685185185185,35.152342127722754,100.0,1
Al62Co142Cr22Fe62Ni144,1.2737731481481482,0.0509151255859562,1662.0489351851852,313.32016277472627,-10.337620027434845,5.541041180860113,1.4407678219529123,1.83287037037037,0.1066063277769431,8.175925925925926,2.328680693502398,162.62037037037038,35.84643625878894,0.0,0
Al62Co142Cr42Fe102Ni84,1.2734490740740745,0.0510528113615974,1690.6600462962963,333.498401941723,-9.900377229080933,5.13821649759651,1.5301669399156146,1.8138888888888889,0.1075297834136554,7.805555555555556,2.2462245416160034,160.76851851851853,35.28379821283036,99.30555555555556,1
Al62Co142Cr42Fe142Ni44,1.2729861111111114,0.0512373484842741,1698.3452314814815,335.2221969302767,-9.121913580246911,4.669778468869967,1.4692966898833264,1.8064814814814811,0.1033271934987287,7.620370370370371,2.1374855104234585,159.8425925925926,34.896052529868655,100.0,1
Al62Co142Cr42Fe42Ni144,1.2741435185185186,0.0507703661977763,1679.132268518519,330.56103143682265,-10.810871056241426,5.515714888566609,1.4637331411910508,1.825,0.1126326378591529,8.083333333333334,2.3731718109830235,162.15740740740742,35.81269742678101,0.0,0
Al62Co142Cr62Fe22Ni144,1.274513888888889,0.0506236894210769,1696.2156018518515,346.1040104541055,-11.266975308641976,5.4433204035360125,1.4407678219529123,1.817129629629629,0.1178279578054527,7.99074074074074,2.41329408489559,161.69444444444446,35.77293574895364,0.0,0
Al62Co142Cr62Fe62Ni104,1.274050925925926,0.0508151551557035,1703.900787037037,347.6425352614258,-10.62568587105624,5.300846606991566,1.5443721361411733,1.8097222222222225,0.1142159936693479,7.805555555555555,2.327207567392388,160.76851851851853,35.41476634940559,89.81481481481481,1
Al62Co142Cr82Fe22Ni124,1.274652777777778,0.0505724144424732,1717.1415277777778,360.7476210837339,-11.368141289437586,5.310170004140911,1.4696325316775571,1.8055555555555556,0.1203877480333576,7.805555555555556,2.4054657412024736,160.76851851851853,35.545251931056136,0.0,0
Al62Co22Cr102Fe142Ni104,1.272013888888889,0.0515519863824609,1750.011898148148,375.0998721163136,-9.82150205761317,4.475778549566452,1.4795908926613417,1.7800925925925926,0.1137858235846364,7.342592592592593,2.261440204157998,157.0648148148148,33.964516655362154,91.20370370370372,1
Al62Co22Cr122Fe122Ni104,1.2723842592592594,0.0514161032304234,1767.0952314814815,385.7403063338105,-10.054698216735254,4.481198547960766,1.4872148144656474,1.772222222222222,0.1159208968261877,7.249999999999999,2.2735394171822665,156.60185185185185,33.85301557080715,100.0,1
Al62Co22Cr142Fe102Ni104,1.2727546296296297,0.0512783630363243,1784.1785648148148,395.3575258468891,-10.270747599451305,4.440932504668385,1.4795908926613417,1.7643518518518515,0.1174913168434488,7.157407407407407,2.28182041133275,156.13888888888889,33.734793098996455,100.0,1
Al62Co22Cr142Fe122Ni84,1.2725231481481485,0.051368843333175,1788.0211574074074,395.19615412739824,-9.607167352537722,4.244005382089951,1.4714536285534776,1.7606481481481482,0.1140522390718892,7.064814814814815,2.203839865074509,155.67592592592592,33.47174837019238,100.0,1
Al62Co22Cr142Fe142Ni64,1.2722916666666668,0.0514585852507004,1791.86375,394.9973369463822,-8.909293552812072,3.9951038285184,1.444562931900463,1.7569444444444444,0.1103819826727416,6.972222222222221,2.1189547271715057,155.21296296296296,33.200164804902734,100.0,1
Al62Co22Cr142Fe62Ni144,1.2732175925925926,0.0510951741990378,1776.4933796296295,395.56810557747474,-11.495027434842251,4.63819551945976,1.4407678219529123,1.7717592592592593,0.1237517579650943,7.342592592592593,2.4196802552657464,157.06481481481484,34.23604694106625,0.9259259259259258,0
Al62Co42Cr102Fe82Ni144,1.2729398148148148,0.0512060029467877,1740.3359722222222,374.36550325799294,-11.154663923182438,4.99245025646113,1.5276483284980324,1.789814814814815,0.1205464524070644,7.5740740740740735,2.404485406191334,158.4537037037037,34.66236198146962,0.0,0
Al62Co42Cr122Fe122Ni84,1.2726157407407408,0.0513399788576546,1768.9470833333332,385.64417731331,-9.765775034293554,4.485080433917114,1.53779086171992,1.770833333333333,0.1144319707333834,7.203703703703704,2.226770037767123,156.60185185185185,33.85301557080715,100.0,1
Al62Co42Cr122Fe82Ni124,1.2730787037037037,0.051157703290243,1761.2618981481482,385.556572879232,-10.938614540466393,4.834494801429539,1.5359697648439996,1.7782407407407406,0.1204530698815756,7.388888888888889,2.3642136478836906,157.52777777777777,34.34006361577978,0.0,0
Al62Co42Cr142Fe102Ni84,1.2729861111111112,0.0512010925325353,1786.0304166666667,395.1836904579857,-9.964677640603568,4.448360779815221,1.5301669399156146,1.762962962962963,0.1159282924856062,7.111111111111111,2.23330569358242,156.13888888888889,33.734793098996455,99.76851851851852,1
Al62Co42Cr142Fe82Ni104,1.2732175925925926,0.0511091456573447,1782.1878240740743,395.3257176043977,-10.602537722908092,4.623991134495685,1.5291674173958518,1.7666666666666666,0.1192414295390596,7.203703703703703,2.308435654608498,156.60185185185185,33.989497238067095,100.0,1
Al62Co42Cr42Fe142Ni144,1.271828703703704,0.0516164629041461,1689.0859722222222,333.719425089982,-10.094993141289436,4.935228134415782,1.4637331411910508,1.8134259259259264,0.1088931011404969,7.851851851851852,2.3206592885660062,159.8425925925926,34.896052529868655,0.0,0
Al62Co42Cr62Fe142Ni124,1.2719675925925928,0.0515702290094644,1710.0118981481482,349.31061099051044,-10.03326474622771,4.827765165138401,1.507802569661017,1.801851851851852,0.1112733383605613,7.666666666666667,2.3013683530231086,158.91666666666666,34.613106327367234,0.0,0
Al62Co42Cr82Fe102Ni144,1.2725694444444446,0.0513446821741838,1723.252638888889,362.13200006271904,-10.81858710562414,5.016196145648429,1.5276483284980324,1.797685185185185,0.1173204418539989,7.666666666666667,2.3804761428476167,158.91666666666666,34.74660255174438,0.4629629629629629,0
Al62Co42Cr82Fe122Ni124,1.272337962962963,0.0514345799874362,1727.0952314814815,362.6020401018967,-10.352194787379972,4.872895556864514,1.5359697648439996,1.7939814814814814,0.1149552232861481,7.574074074074074,2.3261942520384524,158.4537037037037,34.52854006289828,0.0,0
Al62Co62Cr102Fe122Ni84,1.272708333333333,0.051311003125728,1749.873009259259,374.88027708945503,-9.85579561042524,4.683556108593264,1.573538853843919,1.7810185185185183,0.1139033038152424,7.342592592592593,2.2408746516459983,157.52777777777777,34.20498077585402,95.60185185185183,1
Al62Co62Cr102Fe62Ni144,1.2734027777777777,0.0510356091482398,1738.3452314814813,374.098678579277,-11.383573388203017,5.128396124561266,1.542853047243354,1.7921296296296294,0.1217697502873681,7.62037037037037,2.4218052365057203,158.91666666666669,34.87958784372528,0.0,0
Al62Co62Cr102Fe82Ni124,1.2731712962962962,0.051128153385983,1742.187824074074,374.39883274710536,-10.908607681755829,5.039664872528742,1.5717177569679983,1.788425925925926,0.1193203130469583,7.527777777777778,2.366660146052572,158.4537037037037,34.66236198146962,12.962962962962962,0
Al62Co62Cr122Fe102Ni84,1.2730787037037037,0.0511716607206711,1766.9563425925926,385.53292646655234,-10.088991769547324,4.669270277775628,1.573538853843919,1.773148148148148,0.1160990010815174,7.25,2.253084305765962,157.0648148148148,34.10055206139092,100.0,1
Al62Co62Cr122Fe142Ni44,1.2726157407407408,0.0513538968671106,1774.6415277777778,385.5070327179268,-8.830418381344309,4.1558615129839565,1.5126686038116306,1.7657407407407406,0.1094955072958238,7.064814814814814,2.096174417344289,156.13888888888889,33.59727676721492,100.0,1
Al62Co62Cr122Fe82Ni104,1.2733101851851851,0.0510794254943452,1763.11375,385.4884218673861,-10.666838134430726,4.850084232737514,1.5725393313241562,1.776851851851852,0.1190910649705925,7.342592592592593,2.32204426632223,157.52777777777777,34.34006361577978,90.50925925925924,1
Al62Co62Cr142Fe122Ni44,1.2729861111111112,0.0512150401667749,1791.724861111111,394.8035331631784,-8.977880658436213,4.138745251883433,1.5126686038116306,1.7578703703703702,0.1106968744408528,6.972222222222222,2.0969922611230296,155.67592592592595,33.47174837019238,100.0,1
Al62Co62Cr142Fe142Ni24,1.2727546296296297,0.0513062226294337,1795.5674537037037,394.56845047081794,-8.262860082304528,3.8353415526082033,1.4492291992795268,1.7541666666666669,0.1068152177395184,6.87962962962963,2.003319433269362,155.212962962963,33.20016480490274,100.0,1
Al62Co62Cr142Fe22Ni144,1.2741435185185184,0.0507478934916267,1772.5118981481482,395.4171249694204,-12.03858024691358,4.832542241176949,1.4407678219529123,1.7763888888888886,0.126743093414967,7.435185185185185,2.4618314025528507,157.99074074074076,34.70537245483876,92.36111111111111,1
Al62Co62Cr142Fe62Ni104,1.2736805555555557,0.0509370128036317,1780.1970833333332,395.2838811002756,-10.917181069958849,4.757258701161487,1.5443721361411733,1.7689814814814817,0.1209219201310315,7.25,2.333829312366108,157.06481481481484,34.23604694106625,78.93518518518519,0
Al62Co62Cr142Fe82Ni84,1.273449074074074,0.0510304386520888,1784.039675925926,395.1611975808177,-10.305041152263374,4.608170368159159,1.5567781454119864,1.7652777777777775,0.1177289600085355,7.157407407407408,2.261440204157998,156.60185185185185,33.989497238067095,100.0,1
Al62Co62Cr42Fe142Ni124,1.2720601851851852,0.0515420413193185,1690.937824074074,334.04105350987555,-9.900377229080933,4.970880898766433,1.507802569661017,1.812037037037037,0.1078386934891324,7.805555555555555,2.28707452360941,159.84259259259258,34.896052529868655,0.0,0
Al62Co62Cr62Fe102Ni144,1.272662037037037,0.0513157580164533,1704.1785648148148,348.15257817258515,-10.659979423868316,5.178306551705064,1.5428530472433537,1.8078703703703705,0.1144394626148101,7.805555555555555,2.366660146052572,159.84259259259258,35.02847044086584,0.4629629629629629,0
Al62Co62Cr62Fe122Ni124,1.2724305555555555,0.0514059410234236,1708.0211574074074,348.85162963120234,-10.253600823045268,5.03185968629193,1.5511744835893213,1.8041666666666667,0.1123496938300398,7.712962962962963,2.31760942418534,159.37962962962962,34.82448521131642,24.074074074074076,0
Al62Co62Cr82Fe122Ni104,1.2725694444444444,0.0513585999215243,1728.9470833333332,362.7040600811679,-10.114711934156375,4.881910328806256,1.5725393313241562,1.7925925925925927,0.1137196876206478,7.527777777777778,2.28707452360941,158.4537037037037,34.52854006289828,1.851851851851852,0
Al62Co62Cr82Fe142Ni84,1.272337962962963,0.0514484784709396,1732.7896759259258,363.1131040817909,-9.605452674897116,4.657596986995679,1.5567781454119864,1.7888888888888888,0.1111083332986102,7.435185185185185,2.2247477932305557,157.99074074074076,34.30284389742785,100.0,1
Al62Co82Cr102Fe102Ni84,1.2731712962962964,0.0511421168500551,1747.8822685185185,374.6644965461348,-10.14471879286694,4.84602775810471,1.5940821272225962,1.7833333333333332,0.1153737886658451,7.388888888888889,2.26418709692387,157.99074074074073,34.437542866914335,100.0,1
Al62Co82Cr102Fe142Ni44,1.2727083333333336,0.0513249269667307,1755.5674537037037,375.0289261380722,-9.006172839506176,4.337672854409801,1.533211877190308,1.775925925925926,0.1094179638328544,7.203703703703703,2.1202692843444275,157.0648148148148,33.964516655362154,100.0,1
Al62Co82Cr102Fe82Ni104,1.273402777777778,0.0510495928410512,1744.039675925926,374.42300034134814,-10.662551440329215,5.027637788170636,1.5930826047028337,1.7870370370370372,0.1180651049151621,7.481481481481482,2.3272996650922604,158.4537037037037,34.66236198146962,97.2222222222222,1
Al62Co82Cr122Fe22Ni144,1.2742361111111111,0.0507170140287559,1753.437824074074,385.1032127336324,-11.948559670781894,5.063225577872092,1.4689350171358957,1.786574074074074,0.1258170485197325,7.5740740740740735,2.461570199357492,158.91666666666669,35.01206802528819,10.87962962962963,0
Al62Co82Cr122Fe42Ni124,1.27400462962963,0.0508122460547038,1757.2804166666665,385.2442857933138,-11.465020576131687,5.049930279574771,1.5359697648439998,1.7828703703703703,0.1232811520688315,7.481481481481482,2.405554842756431,158.4537037037037,34.795669233306754,99.53703703703704,1
Al62Co82Cr122Fe82Ni84,1.2735416666666668,0.0510004351149935,1764.9656018518515,385.41136099844647,-10.395061728395058,4.8081349672965565,1.5849453405949694,1.7754629629629628,0.1176969134815042,7.296296296296297,2.2781541393371247,157.52777777777777,34.34006361577978,100.0,1
Al62Co82Cr142Fe102Ni44,1.2734490740740745,0.0510444227446643,1789.7341203703704,394.8097326469356,-9.352537722908092,4.300065509543498,1.533211877190308,1.760185185185185,0.112685907968101,7.018518518518518,2.1299516664724853,156.13888888888889,33.734793098996455,100.0,1
Al62Co82Cr142Fe62Ni84,1.2739120370370371,0.0508568577459233,1782.0489351851852,395.12867378314303,-10.628257887517147,4.718841515829061,1.5567781454119864,1.7675925925925924,0.119457650719829,7.203703703703704,2.2882925029102315,157.06481481481484,34.23604694106625,95.13888888888889,1
Al62Co82Cr22Fe122Ni144,1.2723842592592594,0.0514244451604803,1668.0211574074074,315.6836852388403,-10.010973936899864,5.246236277596469,1.4689350171358957,1.825925925925926,0.1049253441565233,8.037037037037038,2.3050906864378096,161.23148148148147,35.336243717003015,0.0,0
Al62Co82Cr22Fe142Ni124,1.272152777777778,0.0515137433074216,1671.86375,316.8932112018888,-9.698902606310014,5.079059929332358,1.4696325316775571,1.8222222222222224,0.1032915088594852,7.944444444444445,2.26418709692387,160.7685185185185,35.15234212772275,34.9537037037037,0
Al62Co82Cr42Fe102Ni144,1.2727546296296297,0.0512867225032937,1685.1044907407409,332.4954274925362,-10.43278463648834,5.298410699766951,1.5276483284980324,1.8180555555555555,0.1105496229564011,7.944444444444445,2.344549760667688,160.76851851851853,35.28379821283036,0.0,0
Al62Co82Cr42Fe142Ni104,1.2722916666666668,0.0514669215082623,1692.789675925926,334.3521159900511,-9.705761316872428,4.958040330860037,1.5291674173958518,1.8106481481481485,0.1067558060538173,7.75925925925926,2.2520376385347625,159.8425925925926,34.896052529868655,98.37962962962963,1
Al62Co82Cr62Fe82Ni144,1.273125,0.0511471308925221,1702.1878240740743,347.6586672662684,-10.83744855967078,5.316498586810063,1.5542595339944043,1.810185185185185,0.1153656143125257,7.851851851851852,2.379755725150264,160.30555555555554,35.225190463784244,0.0,0
Al62Co82Cr82Fe122Ni84,1.272800925925926,0.0512819159912199,1730.7989351851852,362.79659893955306,-9.877229080932786,4.840125458636353,1.5849453405949694,1.7912037037037036,0.1124534273360127,7.481481481481482,2.2463199595712484,158.4537037037037,34.52854006289828,99.30555555555556,1
Al62Co82Cr82Fe62Ni144,1.2734953703703704,0.0510056576748583,1719.2711574074074,361.3809734777358,-11.224965706447186,5.2908195717704665,1.5542595339944043,1.8023148148148147,0.1194711066998075,7.7592592592592595,2.41089490980382,159.8425925925926,35.160389654920934,0.0,0
Al62Co82Cr82Fe82Ni124,1.273263888888889,0.0510984912330193,1723.11375,361.89426692176943,-10.810013717421125,5.195824697961815,1.583124243719049,1.7986111111111112,0.1172955931518294,7.666666666666667,2.3609477067639757,159.37962962962965,34.95717422064397,2.314814814814815,0
Al82Co102Cr102Fe22Ni124,1.282939814814815,0.0562702185567662,1697.5799537037035,409.7164548337934,-13.421467764060354,5.617321457380001,1.506936513488167,1.7828703703703703,0.127345046915602,7.388888888888888,2.5885550571603875,155.02777777777777,39.10194613261628,1.1574074074074074,0
Al82Co102Cr122Fe102Ni24,1.282152777777778,0.0566417624202035,1733.8762499999998,423.6657662868661,-10.551097393689986,4.610213739100841,1.5147003762731197,1.7564814814814813,0.1135318099885961,6.833333333333334,2.229848026709942,152.25,37.676897578106285,100.0,1
Al82Co102Cr122Fe42Ni84,1.2828472222222222,0.0563196464925124,1722.348472222222,422.53812433403147,-12.567558299039778,5.3142628313721705,1.5583341350985975,1.7675925925925924,0.1236472758859619,7.111111111111112,2.469567863432541,153.63888888888889,38.48134669173984,100.0,1
Al82Co102Cr122Fe82Ni44,1.2823842592592594,0.0565350950929417,1730.0336574074072,423.3251007085029,-11.257544581618651,4.909038285791796,1.561379072373291,1.7601851851851849,0.1171180275325444,6.925925925925927,2.316221794630307,152.71296296296296,37.95259004627814,99.76851851851852,1
Al82Co102Cr142Fe22Ni84,1.2832175925925926,0.0561512516381866,1739.4318055555557,433.10426393308313,-12.800754458161864,5.1197642139026,1.491996901932155,1.759722222222222,0.1248292043029737,7.018518518518519,2.471996799266332,153.17592592592592,38.34162439411896,100.0,1
Al82Co102Cr142Fe42Ni64,1.2829861111111112,0.056260458369387,1743.274398148148,433.3539172104884,-12.128600823045268,4.999529823902033,1.5314434384455828,1.7560185185185184,0.121456742907939,6.925925925925926,2.394838986715142,152.71296296296296,38.07437918706108,100.0,1
Al82Co102Cr142Fe82Ni24,1.2825231481481485,0.0564767379172639,1750.9595833333333,433.7506803498907,-10.681412894375857,4.5317948531611885,1.4979396678411872,1.7486111111111111,0.1140537424762532,6.7407407407407405,2.2209873111948077,151.78703703703704,37.517045737244295,100.0,1
Al82Co102Cr42Fe122Ni84,1.2813657407407408,0.0569754646561652,1654.015138888889,369.5109109011271,-11.463305898491084,5.4411655565865695,1.5583341350985975,1.799074074074074,0.1134683594095975,7.481481481481482,2.424724044938209,155.49074074074073,38.98028831639244,100.0,1
Al82Co102Cr42Fe142Ni64,1.2811342592592594,0.0570791109075962,1657.8577314814816,370.689992177928,-10.962620027434845,5.164077967552052,1.5314434384455828,1.7953703703703705,0.1110674296853035,7.388888888888889,2.3642136478836906,155.02777777777777,38.74512115841486,100.0,1
Al82Co102Cr62Fe122Ni64,1.2815046296296295,0.0569188898928697,1674.9410648148148,385.5584791755253,-11.230109739369,5.230608474350062,1.574815352373887,1.7875,0.1143105338459589,7.296296296296296,2.3775931623265234,154.5648148148148,38.62300531782219,100.0,1
Al82Co102Cr82Fe102Ni64,1.281875,0.0567569269230959,1692.024398148148,399.1439976648277,-11.48045267489712,5.254335926249076,1.5953586257525645,1.7796296296296297,0.1169356100589671,7.203703703703704,2.3873092681590573,154.10185185185185,38.49493468718508,100.0,1
Al82Co102Cr82Fe142Ni24,1.2814120370370372,0.0569665324888686,1699.7095833333333,400.5592309455116,-10.239026063100138,4.621402209306959,1.4979396678411872,1.772222222222222,0.1108162754904722,7.018518518518519,2.2359912934696053,153.17592592592592,37.97765637058085,100.0,1
Al82Co102Cr82Fe82Ni84,1.2821064814814815,0.0566510813567851,1688.1818055555557,398.3789038170347,-12.049725651577502,5.488196082826069,1.6054886139736468,1.7833333333333332,0.1197064310287029,7.296296296296297,2.4542452232636025,154.56481481481484,38.742687039488885,99.07407407407408,1
Al82Co122Cr102Fe102Ni24,1.2822453703703705,0.0566056468313426,1714.802175925926,412.272464315488,-10.795438957475993,4.777118204550522,1.5147003762731197,1.7666666666666666,0.1142852182528917,6.972222222222221,2.2667415564970383,153.17592592592592,38.09936538396906,100.0,1
Al82Co122Cr102Fe22Ni104,1.2831712962962962,0.0561736507038539,1699.4318055555557,409.9400991834042,-13.175411522633745,5.559103396411371,1.5077580878443246,1.7814814814814812,0.1261085277377211,7.342592592592592,2.550098171810461,155.02777777777777,39.10194613261628,3.2407407407407405,0
Al82Co122Cr102Fe62Ni64,1.2827083333333331,0.0563910652568487,1707.116990740741,411.1797623266044,-12.054012345679013,5.303542794017154,1.574815352373887,1.774074074074074,0.120569920063599,7.157407407407407,2.4196802552657464,154.10185185185185,38.6150133475298,100.0,1
Al82Co122Cr102Fe82Ni44,1.282476851851852,0.0564987084205331,1710.9595833333333,411.7444066501654,-11.441872427983537,5.070035893447979,1.561379072373291,1.77037037037037,0.1175279787486864,7.064814814814814,2.346286065048288,153.63888888888889,38.36084962498377,100.0,1
Al82Co122Cr122Fe22Ni84,1.2833101851851851,0.0561138816473912,1720.3577314814816,422.2169358312432,-12.899348422496567,5.305757307734451,1.4996208237364606,1.7699074074074073,0.12525156441967,7.157407407407407,2.4950396606253133,154.10185185185185,38.73471976262592,0.6944444444444444,0
Al82Co122Cr122Fe42Ni64,1.2830787037037037,0.056223364039232,1724.2003240740742,422.6464749869286,-12.287208504801097,5.18295202593655,1.5390673602498883,1.7662037037037035,0.122199878709649,7.064814814814815,2.4239283548426407,153.63888888888886,38.48134669173984,84.02777777777779,1
Al82Co122Cr122Fe62Ni44,1.2828472222222222,0.0563321326360138,1728.0429166666663,423.0406761759008,-11.64077503429355,4.984332475070292,1.5408357989946135,1.7624999999999995,0.1189547455189639,6.972222222222221,2.347016756293186,153.17592592592592,38.22068683213894,94.21296296296296,1
Al82Co122Cr122Fe82Ni24,1.2826157407407408,0.0564401910016681,1731.8855092592594,423.3996381011504,-10.960048010973937,4.719753804620059,1.5055635896454926,1.758796296296296,0.1154998604503934,6.87962962962963,2.263713732525777,152.71296296296293,37.95259004627814,100.0,1
Al82Co122Cr142Fe22Ni64,1.283449074074074,0.0560538651973456,1741.2836574074072,433.1369392411994,-12.503257887517146,4.988927068357913,1.472730127083446,1.758333333333333,0.1233070542573685,6.972222222222221,2.424635647822443,153.17592592592592,38.34162439411896,74.76851851851852,0
Al82Co122Cr142Fe42Ni44,1.2832175925925926,0.0561637679912626,1745.1262499999998,433.3701540663299,-11.822530864197528,4.835023939769932,1.4974638850663091,1.7546296296296295,0.1198488703103939,6.879629629629629,2.344092624704954,152.71296296296296,38.07437918706108,100.0,1
Al82Co122Cr142Fe62Ni24,1.2829861111111112,0.0562729549401095,1748.9688425925924,433.5691890575821,-11.107510288065845,4.606717480851513,1.4773963944625097,1.7509259259259258,0.1161698711261916,6.787037037037036,2.256886276553368,152.25,37.79957500250989,100.0,1
Al82Co122Cr22Fe122Ni84,1.2814583333333334,0.0569402503617703,1634.9410648148146,352.0904189073684,-11.39043209876543,5.512845750491802,1.4996208237364606,1.8092592592592596,0.1103588733758397,7.62037037037037,2.4218052365057208,156.41666666666666,39.31252392097253,97.45370370370372,1
Al82Co122Cr22Fe142Ni64,1.281226851851852,0.0570441625485052,1638.7836574074072,353.5350165171096,-10.949759945130316,5.243348092755544,1.472730127083446,1.805555555555556,0.1082378496588204,7.527777777777777,2.366660146052572,155.9537037037037,39.090323766995134,100.0,1
Al82Co122Cr22Fe62Ni144,1.282152777777778,0.0566243577936527,1623.413287037037,347.46574280094706,-12.506687242798357,5.998338505853364,1.4689350171358957,1.8203703703703704,0.11578177050531,7.898148148148147,2.560164255490097,157.80555555555554,39.93952797745272,0.2314814814814814,0
Al82Co122Cr22Fe82Ni124,1.2819212962962965,0.0567303512653054,1627.2558796296296,349.05641427224424,-12.16889574759945,5.89430019581443,1.49779972686054,1.8166666666666664,0.1141230654779044,7.805555555555555,2.518297239734484,157.34259259259258,39.73702025144373,0.0,0
Al82Co122Cr42Fe102Ni84,1.2818287037037035,0.0567785086299134,1652.024398148148,368.77489036097467,-11.72650891632373,5.574865742190139,1.5583341350985975,1.801388888888889,0.1145802188128905,7.527777777777778,2.443655175609675,155.9537037037037,39.208579054433535,98.8425925925926,1
Al82Co122Cr42Fe122Ni64,1.2815972222222225,0.0568835183113875,1655.866990740741,369.97699387649607,-11.25154320987654,5.324312178548326,1.5390673602498883,1.7976851851851852,0.1122794668201187,7.435185185185185,2.3854231247778594,155.49074074074073,38.98028831639244,96.75925925925924,1
Al82Co122Cr42Fe142Ni44,1.2813657407407408,0.0569878356622045,1659.7095833333333,371.1354216446652,-10.742283950617283,5.022773409643981,1.4974638850663091,1.7939814814814814,0.1098057191286535,7.342592592592593,2.3220442663222305,155.0277777777778,38.74512115841486,100.0,1
Al82Co122Cr42Fe42Ni144,1.2825231481481485,0.056459292500646,1640.4966203703702,364.9021304888988,-12.945644718792863,5.970794693121188,1.4919003363740335,1.8125,0.1205398735320022,7.805555555555555,2.590789717060165,157.34259259259258,39.85335666820184,0.2314814814814814,0
Al82Co122Cr42Fe82Ni104,1.2820601851851852,0.0566728033331572,1648.1818055555557,367.5286825377629,-12.167181069958849,5.769540087004911,1.5573346125788348,1.8050925925925925,0.1167182058410766,7.62037037037037,2.4971005133828514,156.41666666666666,39.43011281110284,3.4722222222222223,0
Al82Co122Cr62Fe142Ni24,1.2815046296296295,0.0569312705086924,1680.6355092592592,386.807711587113,-10.414780521262005,4.749494075041391,1.4773963944625097,1.7824074074074074,0.1101419149398256,7.157407407407407,2.261440204157998,154.10185185185185,38.374480287182855,100.0,1
Al82Co122Cr62Fe22Ni144,1.2828935185185186,0.0562924492927779,1657.5799537037035,380.7768463219701,-13.367455418381343,5.882787802493684,1.4689350171358957,1.8046296296296296,0.124621099262301,7.712962962962962,2.617784354096835,156.87962962962962,39.76160850586829,0.0,0
Al82Co122Cr62Fe42Ni124,1.2826620370370372,0.056400677446725,1661.4225462962963,381.8852804950646,-12.9610768175583,5.859121123528017,1.5359697648439998,1.800925925925926,0.1226069981465699,7.62037037037037,2.570190915925755,156.41666666666666,39.54735206756017,0.2314814814814814,0
